Source,Target
Matt Damon,Jude Law
Matt Damon,Gwyneth Paltrow
Jack Nicholson,Mark Wahlberg
Mark Wahlberg,Nicola Peltz
Mark Wahlberg,Jack Reynor
Mark Wahlberg,Stanley Tucci
Mark Wahlberg,Taylor Kitsch
Mark Wahlberg,Emile Hirsch
Mark Wahlberg,Ben Foster
Mark Wahlberg,Derek Jeter
Mark Wahlberg,Eva Mendes
Mark Wahlberg,Michael Pe̱a
Mark Wahlberg,Rhona Mitra
Mark Wahlberg,Danny Glover
Mark Wahlberg,Zooey Deschanel
Mark Wahlberg,John Leguizamo
Mark Wahlberg,Ashlyn Sanchez
Mark Wahlberg,Linda Cardellini
Mark Wahlberg,Thomas Haden Church
Mark Wahlberg,Saoirse Ronan
Mark Wahlberg,Susan Sarandon
Mark Wahlberg,Seth MacFarlane
Mark Wahlberg,Amanda Seyfried
Mark Wahlberg,Jessica Barth
Mark Wahlberg,Dwayne Johnson
Mark Wahlberg,Anthony Mackie
Mark Wahlberg,Tony Shalhoub
Mark Wahlberg,Mila Kunis
Mark Wahlberg,Seth MacFarlane
Mark Wahlberg,Joel McHale
Mark Wahlberg,Christian Bale
Mark Wahlberg,Amy Adams
Mark Wahlberg,Melissa Leo
Mark Wahlberg,Jessica Lange
Mark Wahlberg,John Goodman
Mark Wahlberg,Brie Larson
Emily Browning,Taron Egerton
Emily Browning,Paul Anderson
Emily Browning,Vanessa Hudgens
Emily Browning,Abbie Cornish
Emily Browning,Jena Malone
Emily Browning,Rachael Blake
Emily Browning,Ewen Leslie
Emily Browning,Bridgette Barrett
Emily Browning,Kiefer Sutherland
Emily Browning,Adewale Akinnuoye-Agbaje
Anthony Hopkins,Natalie Portman
Anthony Hopkins,Tom Hiddleston
Anthony Hopkins,Jeffrey Dean Morgan
Anthony Hopkins,Abbie Cornish
Anthony Hopkins,Colin Farrell
Anthony Hopkins,Emma Watson
Anthony Hopkins,Ryan Gosling
Anthony Hopkins,David Strathairn
Anthony Hopkins,Rosamund Pike
Natalie Portman,Tom Hiddleston
Natalie Portman,Tom Hiddleston
Natalie Portman,Stellan Skarsg̴rd
Natalie Portman,Mila Kunis
Natalie Portman,Vincent Cassel
Natalie Portman,Winona Ryder
Natalie Portman,Brian Dennehy
Natalie Portman,Ashton Kutcher
Natalie Portman,Kevin Kline
Natalie Portman,Cary Elwes
Natalie Portman,Scarlett Johansson
Natalie Portman,Eric Bana
Natalie Portman,Jim Sturgess
Natalie Portman,James Franco
Natalie Portman,Rasmus Hardiker
Tom Hiddleston,Charlie Hunnam
Tom Hiddleston,Stellan Skarsg̴rd
Tom Hiddleston,Jeremy Irons
Tom Hiddleston,Sienna Miller
Tom Hiddleston,Luke Evans
Kristen Wiig,Kate Mara
Kristen Wiig,Maya Rudolph
Kristen Wiig,Rose Byrne
Kristen Wiig,Terry Crews
Kristen Wiig,Jon Daly
Kristen Wiig,Kathryn Hahn
Kristen Wiig,Benjamin Bratt
Kristen Wiig,Miranda Cosgrove
Kate Mara,Michael B. Jordan
Kate Mara,Jamie Bell
Kate Mara,Sean Bott
Henry Cavill,Armie Hammer
Henry Cavill,Alicia Vikander
Henry Cavill,Elizabeth Debicki
Henry Cavill,Amy Adams
Henry Cavill,Michael Shannon
Henry Cavill,Diane Lane
Henry Cavill,Mickey Rourke
Henry Cavill,John Hurt
Henry Cavill,Stephen Dorff
Armie Hammer,Alicia Vikander
Armie Hammer,Elizabeth Debicki
Armie Hammer,William Fichtner
Armie Hammer,Tom Wilkinson
Alicia Vikander,Elizabeth Debicki
Alicia Vikander,Domhnall Gleeson
Alicia Vikander,Oscar Isaac
Alicia Vikander,Sonoya Mizuno
Alicia Vikander,Amber Heard
Alicia Vikander,Ben Whishaw
Chiwetel Ejiofor,Michael Kenneth Williams
Chiwetel Ejiofor,Michael Fassbender
Chiwetel Ejiofor,Brad Pitt
Chiwetel Ejiofor,Michael Caine
Chiwetel Ejiofor,Daniel Olbrychski
Chiwetel Ejiofor,Josh Brolin
Chiwetel Ejiofor,Amanda Peet
Chiwetel Ejiofor,Anika Noni Rose
Chiwetel Ejiofor,Joseph Mawle
Chiwetel Ejiofor,Nicole Kidman
Chiwetel Ejiofor,Julia Roberts
Chiwetel Ejiofor,Dean Norris
Michael Kenneth Williams,Michael Fassbender
Michael Kenneth Williams,Brad Pitt
Gerard Butler,Lena Headey
Gerard Butler,David Wenham
Gerard Butler,Dominic West
Gerard Butler,Tom Wilkinson
Gerard Butler,Idris Elba
Gerard Butler,Thandie Newton
Gerard Butler,Aaron Eckhart
Gerard Butler,Morgan Freeman
Gerard Butler,Angela Bassett
Gerard Butler,Jamie Foxx
Gerard Butler,Leslie Bibb
Gerard Butler,Colm Meaney
Gerard Butler,Harry Connick Jr.
Gerard Butler,Lisa Kudrow
Gerard Butler,Christopher Mintz-Plasse
Gerard Butler,Craig Ferguson
Gerard Butler,Bree Turner
Gerard Butler,Eric Winter
Gerard Butler,Craig Ferguson
Lena Headey,David Wenham
Lena Headey,Dominic West
Lena Headey,Hans Matheson
Lena Headey,Rachel Wood
Lena Headey,Ray Winstone
Lena Headey,Richard Dreyfuss
Lena Headey,Max Burkholder
Lena Headey,Adelaide Kane
David Wenham,Dominic West
Dominic West,Olga Kurylenko
Dominic West,Andreas Wisniewski
Daniel Radcliffe,Emma Watson
Daniel Radcliffe,Rupert Grint
Daniel Radcliffe,Michael Gambon
Daniel Radcliffe,Emma Watson
Daniel Radcliffe,Rupert Grint
Daniel Radcliffe,Brendan Gleeson
Daniel Radcliffe,James McAvoy
Daniel Radcliffe,Jessica Brown Findlay
Daniel Radcliffe,Andrew Scott
Daniel Radcliffe,Emma Watson
Daniel Radcliffe,Rupert Grint
Daniel Radcliffe,Bill Nighy
Daniel Radcliffe,Emma Watson
Daniel Radcliffe,Rupert Grint
Daniel Radcliffe,Michael Gambon
Daniel Radcliffe,Juno Temple
Daniel Radcliffe,Max Minghella
Daniel Radcliffe,Joe Anderson
Daniel Radcliffe,Zoe Kazan
Daniel Radcliffe,Megan Park
Daniel Radcliffe,Adam Driver
Emma Watson,Rupert Grint
Emma Watson,Michael Gambon
Emma Watson,Ezra Miller
Emma Watson,Paul Rudd
Emma Watson,Rupert Grint
Emma Watson,Brendan Gleeson
Emma Watson,Rupert Grint
Emma Watson,Bill Nighy
Emma Watson,Rupert Grint
Emma Watson,Michael Gambon
Emma Watson,Daniel Br�_hl
Emma Watson,Michael Nyqvist
Emma Watson,Richenda Carey
Emma Watson,Dale Dickey
Rupert Grint,Michael Gambon
Rupert Grint,Brendan Gleeson
Rupert Grint,Bill Nighy
Rupert Grint,Michael Gambon
Shailene Woodley,Theo James
Shailene Woodley,Kate Winslet
Shailene Woodley,Jai Courtney
Shailene Woodley,Ansel Elgort
Shailene Woodley,Nat Wolff
Shailene Woodley,Laura Dern
Shailene Woodley,Ansel Elgort
Shailene Woodley,Theo James
Shailene Woodley,Kate Winslet
Shailene Woodley,Kyle Chandler
Shailene Woodley,Jennifer Jason Leigh
Shailene Woodley,Amara Miller
Shailene Woodley,Nick Krause
Theo James,Kate Winslet
Theo James,Jai Courtney
Theo James,Kate Winslet
Kate Winslet,Jai Courtney
Kate Winslet,Judy Davis
Kate Winslet,Liam Hemsworth
Kate Winslet,Hugo Weaving
Kate Winslet,Seth Rogen
Kate Winslet,Jeff Daniels
Kate Winslet,Christopher Fitzgerald
Kate Winslet,Jonathan Roumie
Kate Winslet,Jude Law
Kate Winslet,Gwyneth Paltrow
Jai Courtney,Gary Oldman
Jai Courtney,Kate Mara
Gary Oldman,Keri Russell
Gary Oldman,Andy Serkis
Gary Oldman,Kodi Smit-McPhee
Gary Oldman,Noomi Rapace
Gary Oldman,Joel Kinnaman
Gary Oldman,Colin Firth
Gary Oldman,Mark Strong
Gary Oldman,Kate Mara
Gary Oldman,Joel Kinnaman
Gary Oldman,Michael Keaton
Gary Oldman,Abbie Cornish
Nicola Peltz,Jack Reynor
Nicola Peltz,Stanley Tucci
Nicola Peltz,Jackson Rathbone
Nicola Peltz,Dev Patel
Jack Reynor,Stanley Tucci
Meryl Streep,Pierce Brosnan
Meryl Streep,Amanda Seyfried
Meryl Streep,Stellan Skarsg̴rd
Meryl Streep,Chris Pine
Meryl Streep,Emily Blunt
Meryl Streep,Adrian Grenier
Meryl Streep,Emily Blunt
Meryl Streep,Taylor Swift
Meryl Streep,Bill Murray
Meryl Streep,Jason Schwartzman
Pierce Brosnan,Amanda Seyfried
Pierce Brosnan,Stellan Skarsg̴rd
Pierce Brosnan,Olivia Williams
Pierce Brosnan,Jon Bernthal
Pierce Brosnan,Owen Wilson
Pierce Brosnan,Chatchawai Kamonsakpitak
Amanda Seyfried,Stellan Skarsg̴rd
Amanda Seyfried,Cillian Murphy
Amanda Seyfried,Olivia Wilde
Amanda Seyfried,Adam Brody
Amanda Seyfried,Johnny Simmons
Amanda Seyfried,Jessica Barth
Stellan Skarsg̴rd,Stacy Martin
Stellan Skarsg̴rd,Shia LaBeouf
Stellan Skarsg̴rd,Willem Dafoe
Stellan Skarsg̴rd,Jamie Bell
Will Poulter,Domhnall Gleeson
Will Poulter,Thomas Brodie-Sangster
Anna Kendrick,Meryl Streep
Anna Kendrick,Chris Pine
Anna Kendrick,Emily Blunt
Anna Kendrick,Brittany Snow
Anna Kendrick,Rebel Wilson
Anna Kendrick,Anna Camp
Anna Kendrick,Rebel Wilson
Anna Kendrick,Hailee Steinfeld
Anna Kendrick,Brittany Snow
Anna Kendrick,Sam Rockwell
Anna Kendrick,Tim Roth
Anna Kendrick,James Ransone
Anna Kendrick,Bryce Dallas Howard
Anna Kendrick,Jason Bateman
Anna Kendrick,America Ferrera
Chris Pine,Emily Blunt
Chris Pine,Zachary Quinto
Chris Pine,Simon Pegg
Chris Pine,Leonard Nimoy
Chris Pine,Zachary Quinto
Chris Pine,Zoe Saldana
Chris Pine,Benedict Cumberbatch
Chris Pine,Tom Hardy
Chris Pine,Til Schweiger
Chris Pine,Kevin Costner
Chris Pine,Keira Knightley
Chris Pine,Kenneth Branagh
Chris Pine,Rosario Dawson
Chris Pine,Ethan Suplee
Emily Blunt,Josh Brolin
Emily Blunt,Benicio Del Toro
Emily Blunt,Jon Bernthal
Emily Blunt,Bill Paxton
Emily Blunt,Brendan Gleeson
Emily Blunt,Paul Dano
Emily Blunt,Lisa Thoreson
Emily Blunt,Florence Kastriner
Miles Teller,J.K. Simmons
Miles Teller,Melissa Benoist
Miles Teller,Paul Reiser
Miles Teller,Kate Mara
Miles Teller,Michael B. Jordan
Miles Teller,Jamie Bell
Miles Teller,Shailene Woodley
Miles Teller,Kyle Chandler
Miles Teller,Jennifer Jason Leigh
Miles Teller,Michael B. Jordan
Miles Teller,Imogen Poots
J.K. Simmons,Melissa Benoist
J.K. Simmons,Paul Reiser
Melissa Benoist,Paul Reiser
Ryan Gosling,Bradley Cooper
Ryan Gosling,Eva Mendes
Ryan Gosling,Craig Van Hook
Ryan Gosling,Brad Pitt
Ryan Gosling,Julianne Moore
Ryan Gosling,Emma Stone
Ryan Gosling,Carey Mulligan
Ryan Gosling,Bryan Cranston
Ryan Gosling,Albert Brooks
Ryan Gosling,Michelle Williams
Ryan Gosling,John Doman
Ryan Gosling,Faith Wladyka
Ryan Gosling,Kirsten Dunst
Ryan Gosling,Frank Langella
Ryan Gosling,Lily Rabe
Ryan Gosling,Emma Stone
Ryan Gosling,Giovanni Ribisi
Ryan Gosling,David Strathairn
Ryan Gosling,Rosamund Pike
Eva Mendes,Craig Van Hook
Eva Mendes,Sam Elliott
Eva Mendes,Matt Long
Tommy Lee Jones,Javier Bardem
Tommy Lee Jones,Josh Brolin
Tommy Lee Jones,Woody Harrelson
Tommy Lee Jones,Josh Brolin
Tommy Lee Jones,Jemaine Clement
Javier Bardem,Josh Brolin
Javier Bardem,Woody Harrelson
Javier Bardem,Naomie Harris
Javier Bardem,Judi Dench
Javier Bardem,Christopher Evan Welch
Josh Brolin,Woody Harrelson
Josh Brolin,Benicio Del Toro
Josh Brolin,Jon Bernthal
Josh Brolin,Elizabeth Olsen
Josh Brolin,Samuel L. Jackson
Josh Brolin,Sharlto Copley
Josh Brolin,Owen Wilson
Josh Brolin,Katherine Waterston
Josh Brolin,Joseph Gordon-Levitt
Josh Brolin,Jemaine Clement
Josh Brolin,Marley Shelton
Woody Harrelson,Abigail Breslin
Woody Harrelson,Michael Ealy
Woody Harrelson,Sam Rockwell
Woody Harrelson,Christopher Walken
Carey Mulligan,Joel Edgerton
Carey Mulligan,Tobey Maguire
Carey Mulligan,Bryan Cranston
Carey Mulligan,Albert Brooks
Carey Mulligan,James Badge Dale
Carey Mulligan,Lucy Walters
Joel Edgerton,Tobey Maguire
Joel Edgerton,Jennifer Morrison
Joel Edgerton,Chris Pratt
Joel Edgerton,Mark Strong
Joel Edgerton,Ben Kingsley
Joel Edgerton,Sigourney Weaver
Joel Edgerton,Allison Tolman
Tobey Maguire,Kirsten Dunst
Tobey Maguire,Topher Grace
Tobey Maguire,Thomas Haden Church
Emily Mortimer,Mark Ruffalo
Emily Mortimer,Ben Kingsley
Ben Kingsley,Sigourney Weaver
Ben Kingsley,Alfred Molina
Ben Kingsley,Morgan Freeman
Ben Kingsley,Lucy Liu
Zachary Quinto,Simon Pegg
Zachary Quinto,Leonard Nimoy
Zachary Quinto,Zoe Saldana
Zachary Quinto,Benedict Cumberbatch
Simon Pegg,Leonard Nimoy
Simon Pegg,Nick Frost
Simon Pegg,Martin Freeman
Simon Pegg,Bill Nighy
Simon Pegg,Kate Beckinsale
Simon Pegg,Sanjeev Bhaskar
Simon Pegg,Rob Riggle
Simon Pegg,Paula Patton
Simon Pegg,Nick Frost
Simon Pegg,Seth Rogen
Simon Pegg,Mia Stallard
Simon Pegg,Nick Frost
Simon Pegg,Martin Freeman
Simon Pegg,Rosamund Pike
Zachary Gordon,Robert Capron
Zachary Gordon,Rachael Harris
Zachary Gordon,Steve Zahn
Zachary Gordon,Robert Capron
Zachary Gordon,Devon Bostick
Zachary Gordon,Steve Zahn
Zachary Gordon,Devon Bostick
Zachary Gordon,Robert Capron
Zachary Gordon,Rachael Harris
Robert Capron,Rachael Harris
Robert Capron,Steve Zahn
Robert Capron,Devon Bostick
Robert Capron,Steve Zahn
Robert Capron,Devon Bostick
Robert Capron,Rachael Harris
Rachael Harris,Steve Zahn
Steve Zahn,Jeremy Davies
Steve Zahn,Zach Grenier
Steve Carell,Ryan Gosling
Steve Carell,Brad Pitt
Steve Carell,Ryan Gosling
Steve Carell,Julianne Moore
Steve Carell,Emma Stone
Steve Carell,Jason Segel
Steve Carell,Russell Brand
Steve Carell,Julie Andrews
Steve Carell,Toni Collette
Steve Carell,Greg Kinnear
Steve Carell,Abigail Breslin
Steve Carell,Kristen Wiig
Steve Carell,Benjamin Bratt
Steve Carell,Miranda Cosgrove
Steve Carell,Jennifer Garner
Steve Carell,Ed Oxenbould
Steve Carell,Dylan Minnette
Brie Larson,Jacob Tremblay
Brie Larson,Sean Bridgers
Brie Larson,Wendy Crewson
Brie Larson,Colin Quinn
Jacob Tremblay,Sean Bridgers
Jacob Tremblay,Wendy Crewson
Sean Bridgers,Wendy Crewson
Jamie Foxx,Christoph Waltz
Jamie Foxx,Leonardo DiCaprio
Jamie Foxx,Kerry Washington
Jamie Foxx,Paul Giamatti
Jamie Foxx,Maggie Gyllenhaal
Jamie Foxx,Jason Clarke
Jamie Foxx,Leslie Bibb
Jamie Foxx,Colm Meaney
Jamie Foxx,Rose Byrne
Christoph Waltz,Leonardo DiCaprio
Christoph Waltz,Kerry Washington
Christoph Waltz,L̩a Seydoux
Christoph Waltz,Ralph Fiennes
Jackie Earle Haley,Patrick Wilson
Jackie Earle Haley,Carla Gugino
Jackie Earle Haley,Malin Akerman
Patrick Wilson,Carla Gugino
Patrick Wilson,Malin Akerman
Patrick Wilson,Vera Farmiga
Patrick Wilson,Ron Livingston
Patrick Wilson,Lili Taylor
Patrick Wilson,Matthew Fox
Patrick Wilson,Richard Jenkins
Patrick Wilson,Lena Headey
Patrick Wilson,Ray Winstone
Patrick Wilson,Richard Dreyfuss
Patrick Wilson,Rose Byrne
Patrick Wilson,Ty Simpkins
Patrick Wilson,Lin Shaye
Carla Gugino,Malin Akerman
Carla Gugino,Alexandra Daddario
Carla Gugino,Colton Haynes
Malin Akerman,Jon Favreau
Malin Akerman,Jason Bateman
Malin Akerman,Jerry Stiller
Michael Cera,Jonah Hill
Michael Cera,Christopher Mintz-Plasse
Michael Cera,Bill Hader
Michael Cera,Mary Elizabeth Winstead
Michael Cera,Kieran Culkin
Michael Cera,Alison Pill
Michael Cera,Jennifer Garner
Michael Cera,Jason Bateman
Christopher Mintz-Plasse,Bill Hader
Christopher Mintz-Plasse,Jim Carrey
Christopher Mintz-Plasse,Craig Ferguson
Bill Hader,Brie Larson
Bill Hader,Colin Quinn
Bill Hader,Lewis Black
Bill Hader,Mindy Kaling
Jennifer Lawrence,Josh Hutcherson
Jennifer Lawrence,Liam Hemsworth
Jennifer Lawrence,Stanley Tucci
Jennifer Lawrence,Kevin Bacon
Jennifer Lawrence,Robert De Niro
Jennifer Lawrence,Jacki Weaver
Jennifer Lawrence,Robert De Niro
Jennifer Lawrence,Edgar Ram�_rez
Jennifer Lawrence,Josh Hutcherson
Jennifer Lawrence,Liam Hemsworth
Jennifer Lawrence,Woody Harrelson
Jennifer Lawrence,Josh Hutcherson
Jennifer Lawrence,Liam Hemsworth
Jennifer Lawrence,Philip Seymour Hoffman
Jennifer Lawrence,John Hawkes
Jennifer Lawrence,Garret Dillahunt
Jennifer Lawrence,Isaiah Stone
Jennifer Lawrence,Josh Hutcherson
Jennifer Lawrence,Liam Hemsworth
Jennifer Lawrence,Woody Harrelson
Josh Hutcherson,Liam Hemsworth
Josh Hutcherson,Stanley Tucci
Josh Hutcherson,Liam Hemsworth
Josh Hutcherson,Woody Harrelson
Josh Hutcherson,Liam Hemsworth
Josh Hutcherson,Philip Seymour Hoffman
Josh Hutcherson,Liam Hemsworth
Josh Hutcherson,Woody Harrelson
Josh Hutcherson,Josh Peck
Josh Hutcherson,AnnaSophia Robb
Josh Hutcherson,Zooey Deschanel
Josh Hutcherson,Robert Patrick
Liam Hemsworth,Stanley Tucci
Liam Hemsworth,Hugo Weaving
Liam Hemsworth,Woody Harrelson
Liam Hemsworth,Philip Seymour Hoffman
Liam Hemsworth,Woody Harrelson
Liam Hemsworth,Randy Couture
Liam Hemsworth,Jean-Claude Van Damme
Benicio Del Toro,Jon Bernthal
Chris Isaak,Kiefer Sutherland
Chris Isaak,C.H. Evans
Chris Isaak,Sandra Kinder
Kiefer Sutherland,C.H. Evans
Kiefer Sutherland,Sandra Kinder
Kiefer Sutherland,Adewale Akinnuoye-Agbaje
Kiefer Sutherland,Alexander Skarsg̴rd
C.H. Evans,Sandra Kinder
Reiko Aylesworth,Steven Pasquale
Reiko Aylesworth,Shareeka Epps
Reiko Aylesworth,John Ortiz
Steven Pasquale,Shareeka Epps
Steven Pasquale,John Ortiz
Shareeka Epps,John Ortiz
Idris Elba,Charlie Hunnam
Idris Elba,Rinko Kikuchi
Idris Elba,Charlie Day
Idris Elba,Thandie Newton
Idris Elba,Jasmine Trinca
Idris Elba,Javier Bardem
Charlie Hunnam,Rinko Kikuchi
Charlie Hunnam,Charlie Day
Rinko Kikuchi,Charlie Day
Charlie Day,Jason Sudeikis
Charlie Day,Steve Wiebe
Charlie Day,Jason Sudeikis
Charlie Day,Jennifer Aniston
Julianne Moore,Emma Stone
Julianne Moore,Clive Owen
Julianne Moore,Chiwetel Ejiofor
Julianne Moore,Michael Caine
Julianne Moore,Jeff Bridges
Julianne Moore,Alicia Vikander
Julianne Moore,Gabriella Wilde
Julianne Moore,Portia Doubleday
Julianne Moore,Tony Danza
Mary Elizabeth Winstead,Kieran Culkin
Mary Elizabeth Winstead,Alison Pill
Kieran Culkin,Alison Pill
Nick Frost,Martin Freeman
Nick Frost,Bill Nighy
Nick Frost,Seth Rogen
Nick Frost,Mia Stallard
Nick Frost,Martin Freeman
Nick Frost,Rosamund Pike
Martin Freeman,Bill Nighy
Martin Freeman,Ian McKellen
Martin Freeman,Richard Armitage
Martin Freeman,Andy Serkis
Martin Freeman,Ian McKellen
Martin Freeman,Richard Armitage
Martin Freeman,Cate Blanchett
Martin Freeman,Ian McKellen
Martin Freeman,Richard Armitage
Martin Freeman,Ken Stott
Martin Freeman,Rosamund Pike
Bill Nighy,Lydia Wilson
Bill Nighy,Steven Mackintosh
Patrick Stewart,Ian McKellen
Patrick Stewart,Hugh Jackman
Patrick Stewart,James McAvoy
Patrick Stewart,Hugh Jackman
Patrick Stewart,Halle Berry
Patrick Stewart,Famke Janssen
Ian McKellen,Hugh Jackman
Ian McKellen,James McAvoy
Ian McKellen,Richard Armitage
Ian McKellen,Andy Serkis
Ian McKellen,Richard Armitage
Ian McKellen,Cate Blanchett
Ian McKellen,Richard Armitage
Ian McKellen,Ken Stott
James McAvoy,Michael Fassbender
James McAvoy,Jennifer Lawrence
James McAvoy,Kevin Bacon
James McAvoy,Jessica Brown Findlay
James McAvoy,Andrew Scott
James McAvoy,Morgan Freeman
James McAvoy,Terence Stamp
James McAvoy,Brenda Blethyn
James McAvoy,Saoirse Ronan
James McAvoy,Jamie Bell
James McAvoy,Eddie Marsan
James McAvoy,Imogen Poots
James McAvoy,Rosario Dawson
James McAvoy,Vincent Cassel
James McAvoy,Danny Sapani
Daniel Craig,Eva Green
Daniel Craig,Judi Dench
Daniel Craig,Jeffrey Wright
Daniel Craig,Christoph Waltz
Daniel Craig,L̩a Seydoux
Daniel Craig,Ralph Fiennes
Daniel Craig,Rooney Mara
Daniel Craig,Christopher Plummer
Daniel Craig,Stellan Skarsg̴rd
Daniel Craig,Javier Bardem
Daniel Craig,Naomie Harris
Daniel Craig,Judi Dench
Daniel Craig,Olga Kurylenko
Daniel Craig,Mathieu Amalric
Daniel Craig,Judi Dench
Daniel Craig,Dakota Blue Richards
Daniel Craig,Ben Walker
Eva Green,Judi Dench
Eva Green,Jeffrey Wright
Eva Green,Lena Headey
Eva Green,Hans Matheson
Eva Green,Helena Bonham Carter
Judi Dench,Jeffrey Wright
Jeffrey Wright,Bob Balaban
Kristen Stewart,Robert Pattinson
Kristen Stewart,Billy Burke
Kristen Stewart,Sarah Clarke
Kristen Stewart,Robert Pattinson
Kristen Stewart,Taylor Lautner
Kristen Stewart,Peter Facinelli
Kristen Stewart,Chris Hemsworth
Kristen Stewart,Charlize Theron
Kristen Stewart,Sam Claflin
Kristen Stewart,Vernetta Lopez
Kristen Stewart,Scott Lawrence
Kristen Stewart,Robert Pattinson
Kristen Stewart,Taylor Lautner
Kristen Stewart,Gil Birmingham
Kristen Stewart,Robert Pattinson
Kristen Stewart,Taylor Lautner
Kristen Stewart,Xavier Samuel
Robert Pattinson,Billy Burke
Robert Pattinson,Sarah Clarke
Robert Pattinson,Taylor Lautner
Robert Pattinson,Peter Facinelli
Robert Pattinson,Emilie de Ravin
Robert Pattinson,Caitlyn Rund
Robert Pattinson,Mois̩s Acevedo
Robert Pattinson,Taylor Lautner
Robert Pattinson,Gil Birmingham
Robert Pattinson,Taylor Lautner
Robert Pattinson,Xavier Samuel
Billy Burke,Sarah Clarke
Helen Mirren,Ryan Reynolds
Helen Mirren,Daniel Br�_hl
Helen Mirren,Katie Holmes
Helen Mirren,Morgan Freeman
Helen Mirren,Mary-Louise Parker
Helen Mirren,Aaron Paul
Helen Mirren,Alan Rickman
Helen Mirren,Barkhad Abdi
Ryan Reynolds,Daniel Br�_hl
Ryan Reynolds,Katie Holmes
Ryan Reynolds,Danny Huston
Ryan Reynolds,Mary Steenburgen
Ryan Reynolds,Craig T. Nelson
Ryan Reynolds,Blake Lively
Ryan Reynolds,Peter Sarsgaard
Ryan Reynolds,Mark Strong
Ryan Reynolds,Natalie Martinez
Ryan Reynolds,Matthew Goode
Ryan Reynolds,Ben Kingsley
Daniel Br�_hl,Katie Holmes
Daniel Br�_hl,Chris Hemsworth
Daniel Br�_hl,Olivia Wilde
Daniel Br�_hl,Alexandra Maria Lara
Daniel Br�_hl,Michael Nyqvist
Daniel Br�_hl,Richenda Carey
Daniel Br�_hl,Riccardo Scamarcio
L̩a Seydoux,Ralph Fiennes
L̩a Seydoux,Ad̬le Exarchopoulos
L̩a Seydoux,Salim Kechiouche
L̩a Seydoux,Aur̩lien Recoing
Ralph Fiennes,F. Murray Abraham
Ralph Fiennes,Mathieu Amalric
Ralph Fiennes,Adrien Brody
Ralph Fiennes,Jason Flemyng
Ralph Fiennes,Dakota Johnson
Rene Russo,Bill Paxton
Rene Russo,Riz Ahmed
Rene Russo,Anders Holm
Bill Paxton,Riz Ahmed
Bill Paxton,Brendan Gleeson
Joaquin Phoenix,Amy Adams
Joaquin Phoenix,Scarlett Johansson
Joaquin Phoenix,Rooney Mara
Joaquin Phoenix,Josh Brolin
Joaquin Phoenix,Owen Wilson
Joaquin Phoenix,Katherine Waterston
Joaquin Phoenix,Amy Adams
Joaquin Phoenix,Jesse Plemons
Amy Adams,Scarlett Johansson
Amy Adams,Rooney Mara
Amy Adams,Michael Shannon
Amy Adams,Diane Lane
Amy Adams,Bradley Cooper
Amy Adams,Jennifer Lawrence
Amy Adams,Susan Sarandon
Amy Adams,James Marsden
Amy Adams,Patrick Dempsey
Amy Adams,Melissa Leo
Amy Adams,Jesse Plemons
Rooney Mara,Christopher Plummer
Rooney Mara,Stellan Skarsg̴rd
Rooney Mara,Sarah Paulson
Rooney Mara,Kyle Chandler
Kristen Bell,Idina Menzel
Kristen Bell,Jonathan Groff
Kristen Bell,Josh Gad
Kristen Bell,Jason Segel
Kristen Bell,Paul Rudd
Kristen Bell,Mila Kunis
Idina Menzel,Jonathan Groff
Idina Menzel,Josh Gad
Jonathan Groff,Josh Gad
George Clooney,Britt Robertson
George Clooney,Hugh Laurie
George Clooney,Raffey Cassidy
George Clooney,Ed Harris
George Clooney,Orto Ignatiussen
George Clooney,Meryl Streep
George Clooney,Bill Murray
George Clooney,Jason Schwartzman
George Clooney,Brad Pitt
George Clooney,Matt Damon
George Clooney,Michael Mantell
George Clooney,Vera Farmiga
George Clooney,Anna Kendrick
George Clooney,Jason Bateman
George Clooney,Shailene Woodley
George Clooney,Amara Miller
George Clooney,Nick Krause
Britt Robertson,Hugh Laurie
Britt Robertson,Raffey Cassidy
Britt Robertson,Alan Alda
Britt Robertson,Jack Huston
Britt Robertson,Victoria Justice
Britt Robertson,James Frecheville
Hugh Laurie,Raffey Cassidy
Keri Russell,Andy Serkis
Keri Russell,Kodi Smit-McPhee
Keri Russell,Jonathan Rhys Meyers
Keri Russell,Terrence Howard
Andy Serkis,Kodi Smit-McPhee
Andy Serkis,Freida Pinto
Andy Serkis,Karin Konoval
Kodi Smit-McPhee,Chlo�� Grace Moretz
Kodi Smit-McPhee,Richard Jenkins
Kodi Smit-McPhee,Cara Buono
Kodi Smit-McPhee,Robert Duvall
Ben Stiller,Jack Black
Ben Stiller,Robert Downey Jr.
Ben Stiller,Jeff Kahn
Ben Stiller,Kristen Wiig
Ben Stiller,Jon Daly
Ben Stiller,Kathryn Hahn
Ben Stiller,Robin Williams
Ben Stiller,Owen Wilson
Ben Stiller,Dick Van Dyke
Ben Stiller,Michelle Monaghan
Ben Stiller,Malin Akerman
Ben Stiller,Jerry Stiller
Jack Black,Robert Downey Jr.
Jack Black,Jeff Kahn
Jack Black,Dylan Minnette
Jack Black,Odeya Rush
Jack Black,Ryan Lee
Jack Black,Ian McShane
Jack Black,Angelina Jolie
Jack Black,Dustin Hoffman
Paul Rudd,Michael Douglas
Paul Rudd,Corey Stoll
Paul Rudd,Evangeline Lilly
Paul Rudd,Mila Kunis
