Source,Target
Action,"[""Ben Affleck"",""Anna Kendrick"",""J.K. Simmons"",""Jon Bernthal""]"
Action,"[""Ben Affleck"",""Anna Kendrick"",""J.K. Simmons"",""Jon Bernthal""]"
Action,"[""Ben Affleck"",""Anna Kendrick"",""J.K. Simmons"",""Jon Bernthal""]"
Action,"[""Ben Affleck"",""Anna Kendrick"",""J.K. Simmons"",""Jon Bernthal""]"
Action,"[""Travis Fimmel"",""Paula Patton"",""Ben Foster"",""Dominic Cooper""]"
Action,"[""Travis Fimmel"",""Paula Patton"",""Ben Foster"",""Dominic Cooper""]"
Action,"[""Travis Fimmel"",""Paula Patton"",""Ben Foster"",""Dominic Cooper""]"
Action,"[""Travis Fimmel"",""Paula Patton"",""Ben Foster"",""Dominic Cooper""]"
Action,"[""Robert Downey Jr."",""Chris Evans"",""Mark Ruffalo"",""Chris Hemsworth""]"
Action,"[""Robert Downey Jr."",""Chris Evans"",""Mark Ruffalo"",""Chris Hemsworth""]"
Action,"[""Robert Downey Jr."",""Chris Evans"",""Mark Ruffalo"",""Chris Hemsworth""]"
Action,"[""Robert Downey Jr."",""Chris Evans"",""Mark Ruffalo"",""Chris Hemsworth""]"
Action,"[""Russell Crowe"",""Ryan Gosling"",""Angourie Rice"",""Matt Bomer""]"
Action,"[""Russell Crowe"",""Ryan Gosling"",""Angourie Rice"",""Matt Bomer""]"
Action,"[""Russell Crowe"",""Ryan Gosling"",""Angourie Rice"",""Matt Bomer""]"
Action,"[""Russell Crowe"",""Ryan Gosling"",""Angourie Rice"",""Matt Bomer""]"
Action,"[""Chris Hemsworth"",""Anthony Hopkins"",""Natalie Portman"",""Tom Hiddleston""]"
Action,"[""Chris Hemsworth"",""Anthony Hopkins"",""Natalie Portman"",""Tom Hiddleston""]"
Action,"[""Chris Hemsworth"",""Anthony Hopkins"",""Natalie Portman"",""Tom Hiddleston""]"
Action,"[""Chris Hemsworth"",""Anthony Hopkins"",""Natalie Portman"",""Tom Hiddleston""]"
Action,"[""Henry Cavill"",""Armie Hammer"",""Alicia Vikander"",""Elizabeth Debicki""]"
Action,"[""Henry Cavill"",""Armie Hammer"",""Alicia Vikander"",""Elizabeth Debicki""]"
Action,"[""Henry Cavill"",""Armie Hammer"",""Alicia Vikander"",""Elizabeth Debicki""]"
Action,"[""Henry Cavill"",""Armie Hammer"",""Alicia Vikander"",""Elizabeth Debicki""]"
Action,"[""Alexander Skarsg̴rd"",""Rory J. Saper"",""Christian Stevens"",""Christoph Waltz""]"
